Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H20S1V001,H20S1V002,H20S1V003,H20S1V004,H20S1V005,H20S1V006,H20S1V007,H20S1V008,H20S1V009,H20S1V010,H20S1V011,H20S1V012,H20S1V013,H20S1V014,H20S1V015,H20S1V016,H20S1V017,H20S1V018,H20S1V019,H20S1V020,H20S1V021,H20S1V022,H20S2V001,H20S2V002,H20S2V003,H20S2V004,H20S2V005,H20S2V006,H20S2V007,H20S2V008,H20S2V009,H20S2V010,H20S2V011,H20S2V012,H20S2V013,H20S2V014,H20S2V015,H20S2V016,H20S2V017,H20S2V018,H20S2V019,H20S2V020,H20S2V021,H20S2V022,H20S2V023,H20S2V024,H20S2V025,H20S2V026,H20S2V027,H20S2V028,H20S2V029,H20S2V030,H20S3V001,H20S3V002,H20S3V003,H20S3V004,H20S3V005,H20S3V006,H20S3V007,H20S3V008,H20S3V009,H20S3V010,H20S3V011,H20S3V012,H20S3V013,H20S3V014,H20S3V015,H20S3V016,H20S3V017,H20S3V018,H20S3V019,H20S3V020,H20S3V021,H20S3V022,H20S3V023,H20S3V024,H20S3V025,H20S3V026,H20S3V027,H20S3V028,H20S3V029,H20S3V030,H20S3V031,H20S4V001,H20S4V002,H20S4V003,H20S4V004,H20S4V005,H20S4V006,H20S4V007,H20S4V008,H20S4V009,H20S4V010,H20S4V011,H20S4V012,H20S4V013,H20S4V014,H20S4V015,H20S4V016,H20S4V017,H20S4V018,H20S4V019,H20S4V020,H20S4V021,H20S4V022,H20S4V023,H20S4V024,H20S4V025,H20S4V026,H20S4V027,H20S4V028,H20S4V029,H20S4V030,H20S4V031,H20S4V032,H20S4V033,H20S4V034,H20S4V035,H20S4V036,H20S4V037,H20S4V038,H20S4V039,H20S4V040,H20S4V041,H20S4V042,H20S4V043,H20S5V001,H20S5V002,H20S5V003,H20S5V004,H20S5V005,H20S5V006,H20S5V007,H20S5V008,H20S5V009,H20S5V010,H20S5V011,H20S5V012,H20S5V013,H20S5V014,H20S5V015,H20S5V016,H20S5V017,H20S5V018,H20S5V019,H20S5V020,H20S5V021,H20S5V022,H20S5V023,H20S5V024,H20S5V025,H20S5V026
320,KAMLOOPS,British Columbia,1933 - 1966,20,1945.06.11,2637,bd7064c6-90b2-4e0a-9a8f-1c4d781bb30e,"FULTON, Edmund Davie",4401,0.3309,Progressive Conservative Party,Barrister and solicitor,,0,1,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,9,9,9,9,9,9,9,2,9,1,1,1,1,2,1,2,1,2,2,2,1,1,9,1,2,9,2,9,1,1,2,1,2,9,9,9,1,9,2,9,2,1,9,2,2,2,2,2,1,1,1,2,2,1,1,9,1,1,2,2,2,2,2,1,1,9,9,2,9,9,9,9,9,1,2,9,9,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,9,9,9,9,9,9,1,9,1,9,1,9,9,9,2,9,2,1,1,2,1,2,9,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,9,2,1,2,2,9,9,2,9,1
822,WINNIPEG NORTH,Manitoba,1914 - 1997,20,1945.06.11,2687,c10e3486-b954-4a50-b28f-1e4e6b0b944d,"STEWART, Alistair McLeod",13055,0.3789,Co-operative Commonwealth Federation,Chartered accountant,,0,1,,,,,,,,,Scotland,,,,1,9,9,9,1,1,1,1,2,2,2,1,1,1,1,2,9,9,9,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,9,9,9,9,1,9,2,1,1,2,2,9,1,2,1,1,2,1,9,1,9,2,9,1,1,2,1,1,9,1,9,9,1,1,1,1,2,9,9,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,9,9,9,9,2,2,1,9,1,2,1,1,9,9,9,9,1,1,9,2,9,2,1,9,9,9,1,1,1,2,1,1,1,1,2,2,1,9,2,1,2,2,2,2,1,1,1,1,1,1,1,2,9,1,9,1,1,1
44,BELLECHASSE,Quebec,1867 - 1996,20,1945.06.11,2709,c23fbdb4-202f-4e39-bf69-6f60ac5ee1bc,"PICARD, L.-Philippe",6928,0.6618,Liberal Party of Canada,"Executive assistant, lawyer, reporter",,1,2,,,,,,,,,,,,,2,9,2,2,9,9,2,2,9,9,9,2,9,1,9,9,9,9,9,9,9,9,2,2,2,2,2,1,1,9,9,9,2,9,9,9,2,2,9,9,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,2,1,1,9,1,2,2,1,9,9,9,1,9,9,9,2,1,2,2,1,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,9,9,2,2,9,9,1,1,9,9,1,1,2,2,1,1,2,2,2,2,1,9,1,1,1,1,1,9,1,1,9,1,1,1,9,9
58,BOW RIVER,Alberta,1914 - 1966,20,1945.06.11,2717,c2d813a5-a966-4bb3-ae3f-2aa943b5d543,"JOHNSTON, Charles Edward",6569,0.3839,Social Credit,Teacher,,0,3,,,,,,,,,United States,,,,9,9,9,9,1,2,1,1,2,9,9,1,1,1,2,2,1,1,2,2,2,2,2,2,1,9,2,2,2,1,1,9,1,9,9,9,2,1,1,1,1,1,1,2,2,1,2,9,1,2,2,9,9,9,9,2,1,2,1,1,1,2,1,1,1,1,1,9,9,9,9,2,1,1,2,2,1,9,1,1,9,9,9,2,2,2,9,2,2,2,1,1,2,1,1,9,9,2,2,2,2,2,1,1,9,9,9,9,9,1,1,1,9,2,2,2,1,9,9,9,9,9,9,9,9,9,1,9,9,9,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,9,9,1,1,2,1
294,HUMBOLDT,Saskatchewan,1905 - 1952,20,1945.06.11,2722,c39f4538-336c-4b45-8010-93f1bec0c06f,"BURTON, Joseph William",7843,0.512,Co-operative Commonwealth Federation,Farmer,,0,2,,,,,,,,,United States,,,,1,2,1,1,1,1,2,9,9,9,9,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,9,9,9,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,9,9,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,9,9,9,9,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,9,1,1,2,2,1,1,1,1,1
825,WINNIPEG SOUTH CENTRE,Manitoba,1924 - 1976,20,1945.06.11,2748,c548c92b-53f3-4c39-b9d9-f8f634004d2f,"MAYBANK, Ralph",16389,0.4401,Liberal Party of Canada,Barrister,,0,3,,,1,,,,,,,,,,2,2,2,2,1,1,2,2,9,1,1,2,2,1,2,2,1,1,9,2,9,1,2,2,2,2,9,1,1,9,9,9,2,2,2,1,9,9,2,1,9,9,9,9,1,9,1,2,9,1,1,9,1,1,2,2,2,2,2,1,1,1,2,9,9,1,1,9,9,9,9,1,2,2,1,9,9,9,1,2,1,2,2,1,9,1,9,1,1,1,1,2,1,9,2,1,2,1,1,2,1,1,1,9,2,9,9,9,9,2,2,2,2,1,1,1,1,9,2,2,1,1,9,1,2,1,1,1,2,2,1,1,2,2,9,9,9,9,9,1,1,1,1,1,9,1,1,9,1,9,9,9
613,RICHMOND--WOLFE,Quebec,1867 - 1966,20,1945.06.11,2756,c5b34e5a-94e7-4e3a-b523-2ba5754a6c4c,"MULLINS, James Patrick",8459,0.5298,Liberal Party of Canada,Insurance agent,,0,3,,,,,,,,,,,,,2,2,2,2,9,1,2,2,1,1,1,2,2,1,2,2,9,9,9,9,1,1,2,2,2,2,2,1,1,2,1,1,2,9,9,1,2,2,2,1,2,2,2,1,1,9,1,9,9,1,1,9,9,9,9,2,2,2,2,1,1,1,2,1,1,1,1,9,9,1,1,9,2,2,1,9,2,1,1,9,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,9,9,9,9,9,9,9,9,9,2,2,2,9,1,1,1,2,2,2,9,2,1,1,9,9,1,1,2,2,1,9,9,9,2,2,1,9,1,1,1,1,1,1,9,9,9,2,1,1,2,9
587,QUEEN'S,Prince Edward Island,1903 - 1966,20,1945.06.11,2760,c638ba68-559c-40ce-ac85-82aa844a881c,"MCLURE, Winfield Chester Scott",9253,0.2396,Progressive Conservative Party,"Broker, teacher, trader",,0,2,,,,,,,,,,,,,2,1,1,1,1,1,1,9,9,9,2,9,9,9,2,1,2,9,1,1,1,1,9,9,2,1,2,2,2,1,1,9,1,2,1,9,9,9,1,2,1,9,1,2,2,1,9,9,1,1,1,9,9,9,2,2,2,9,9,1,9,9,1,1,2,1,1,2,1,9,9,9,9,9,9,2,2,2,9,9,9,9,9,9,9,1,2,9,2,9,9,9,9,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,9,1,2,2,2,9,9,2,2,1,2,1,2,2,2,2,1,2,9,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1
30,BATTLE RIVER,Alberta,1914 - 1952,20,1945.06.11,2763,c66ed2bf-66f2-427f-a708-65e7ecf47863,"FAIR, Robert",6250,0.4798,Social Credit,Farmer,,0,3,,,,,,,,,Ireland,,,,2,2,1,1,1,9,1,1,2,2,2,9,9,1,2,2,1,9,2,2,2,2,2,2,1,9,9,9,9,1,9,9,1,1,1,2,2,1,1,1,1,1,1,2,2,9,2,9,1,2,2,9,1,2,2,2,1,2,1,1,9,2,9,9,9,1,1,9,9,2,1,2,1,1,1,2,1,9,1,1,2,1,9,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,1,9,9,9,9,1,1,1,1,9,2,9,1,1,1,1,2,2,1,2,9,9,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,9,9,2,2,2,1,1,2,1
639,ST. JAMES,Quebec,1892 - 1947,20,1945.06.11,2765,c6838caa-53cd-43bf-b743-a500034f3025,"BEAUDRY, Roland",23970,0.5815,Liberal Party of Canada,"Journalist, publicist, publisher",,1,1,,,,,,,,,,,,,2,2,2,2,9,1,2,2,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,1,9,2,2,1,9,9,1,1,9,9,2,9,1,9,1,1,1,1,1,1,2,1,9,9,1,2,1,1,2,1,9,9,9,2,1,2,2,1,2,9,9,2,1,1,1,2,2,2,2,1,2,1,1,2,9,1,1,2,2,1,9,2,2,2,2,1,9,1,1,1,9,9,9,9,9,9,9,1,9,9,9
269,HAMILTON EAST,Ontario,1903 - 2003,20,1945.06.11,2775,c6ef8017-0558-4aa8-bec2-8be5c5417d80,"ROSS, Thomas Hambly",13176,0.3754,Liberal Party of Canada,"Business consultant, insurance broker, public relations consultant",,0,2,,,,,,,,,,,,,2,2,9,9,2,1,2,2,9,9,1,2,2,1,2,2,9,9,9,9,1,9,2,2,2,9,9,9,9,2,9,9,2,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,1,9,9,9,2,2,2,2,1,9,9,9,1,1,1,9,2,1,1,1,1,2,2,1,9,2,9,9,2,1,2,2,1,2,1,9,1,1,1,1,2,1,9,2,1,2,1,1,2,1,9,1,2,9,1,2,2,1,9,2,2,2,9,1,1,9,2,2,9,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,2,1
355,LAKE ST-JOHN--ROBERVAL,Quebec,1933 - 1947,20,1945.06.11,2799,c84ef06e-c54c-4cb1-b0db-a2d28363151f,"DION, Joseph-Alfred",9744,0.3985,Independent Liberal,Lawyer,,1,1,,,,,,,,,,,,,2,2,2,2,1,1,2,2,1,1,1,2,2,1,9,9,1,9,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,9,9,1,2,2,2,1,2,2,2,1,1,2,1,9,9,1,1,1,1,1,2,9,9,9,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,9,9,9,1,9,9,2,2,1,2,1,9,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,9,1,9,2,2,2,1,2,9,1,9,9,1,9,2,2,1,2,2,2,9,9,9,9,1,1,1,1,1,1,9,1,2,2,1,1,2,1
424,MARQUETTE,Manitoba,1871 - 1976,20,1948.12.20,2867,cd8bfdc8-48c2-4679-9567-c4c801d7b82b,"GARSON, Hon. Stuart Sinclair",7421,0.7139,Liberal Party of Canada,Barrister,,0,1,,1,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,9,1,2,1
250,GRENVILLE--DUNDAS,Ontario,1924 - 1966,20,1945.06.11,2874,cdd10c21-6c0d-459f-a8a0-99d3c72da7b1,"CASSELMAN, Arza Clair",9306,0.6363,Progressive Conservative Party,"Barrister, lawyer",,0,7,,,,,,,,,,,,,2,1,1,1,9,9,1,1,9,9,2,1,1,1,2,1,2,9,1,9,1,1,2,1,2,1,2,2,2,9,1,9,9,9,9,9,9,9,9,9,1,2,1,2,2,9,2,9,1,9,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,9,1,1,2,2,9,9,9,9,9,9,9,2,9,1,9,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,9,9,9,9,9,2,1,9,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,9,9,9,9,9,1,2,1,2,2,2,9,1
132,CHAPLEAU,Quebec,1933 - 1966,20,1945.06.11,2892,cf97e0c2-521c-4a3b-b3ec-ae7d8b7c49e8,"GOURD, David",6230,0.4314,Liberal Party of Canada,"Financier, merchant, person of independent means",,1,1,,,,,,,,,,,,,2,2,2,2,9,1,2,2,1,9,1,2,2,1,2,2,1,9,9,9,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,9,9,2,2,1,2,2,2,1,1,9,1,9,2,1,1,2,1,1,2,2,2,2,2,1,9,9,2,1,1,1,1,2,1,1,1,9,2,2,1,9,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,9,1,1,1,2,2,2,1,2,1,1,2,1,1,1,9,9,9,1,2,2,9,9,9,9,1,1,1,1,1,1,1,1,9,2,1,1,2,1
367,LANARK,Ontario,1914 - 1966,20,1945.06.11,2893,cfa44404-139f-4013-8827-d2c421728d5c,"BLAIR, William Gourlay",10350,0.6033,Progressive Conservative Party,Physician,,0,1,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,9,2,1,1,1,2,1,2,9,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,9,1,2,1,1,2,2,1,2,2,1,1,1,9,9,1,1,2,1,9,2,2,2,2,2,1,1,2,2,2,9,2,1,2,1,1,2,9,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,9,1,1,2,9,1,1,1,9,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,9,2,2,2,2,2,9,1,2,9,2,9,2,2,1
11,ALGOMA WEST,Ontario,1903 - 1966,20,1945.06.11,2921,d24700e7-2465-4465-a49c-7496259cf5d9,"NIXON, George Ewart",7476,0.4302,Liberal Party of Canada,Merchant,,0,2,,,,,,,,,,,,,2,2,2,2,1,1,2,9,9,9,1,2,2,1,9,9,9,9,9,9,1,1,2,2,2,9,9,9,9,2,1,1,2,2,2,9,2,2,2,1,2,2,9,9,1,1,9,9,9,1,1,2,1,9,2,2,2,2,9,9,9,9,9,9,9,1,1,9,1,9,9,9,2,2,1,9,2,1,9,2,1,2,2,1,2,1,1,1,1,1,1,9,9,2,2,9,9,9,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,9,9,1,1,2,2,9,9,9,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,9,1,1,1,1,1,9,1,1,1,1,1,1,2,1
652,ST-MAURICE--LAFLECHE,Quebec,1933 - 1947,20,1945.06.11,2966,d5718e82-6d02-4656-8d03-bb9f9b5d5c86,"HAMEL, Joseph-Irenee",9779,0.4052,Bloc Populaire Canadien,Lawyer,,1,1,,,,,,,,,,,,,9,9,1,1,9,1,1,9,1,9,1,9,9,1,9,1,2,9,9,9,9,9,2,2,9,2,2,1,1,9,2,1,9,9,9,9,9,2,2,1,9,1,1,2,2,2,2,9,1,9,9,9,9,2,2,2,9,9,9,9,9,9,9,9,2,1,2,9,2,2,9,9,1,1,1,9,9,9,1,9,1,9,9,9,9,1,9,9,1,1,1,1,2,1,1,2,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,2,9,9,9,1,9,1,9,1,9,9,9,9,9,1,1,1,1,2,1,1,9,9,9,9,9,9,9,9,9,1,9,2,2,2,9,9,9,9,9
185,DUFFERIN--SIMCOE,Ontario,1924 - 1966,20,1945.06.11,2968,d5828758-1cba-4fc0-85ba-bc61c620ed60,"ROWE, Hon. William Earl",8539,0.6361,Progressive Conservative Party,"Farmer, rancher",,0,6,,,,,,,,,United States,,,,2,9,1,1,9,9,9,1,9,9,2,1,1,1,2,1,9,9,9,9,9,9,2,1,9,1,2,2,2,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,2,2,1,9,9,9,9,1,1,2,1,1,9,2,9,2,9,1,1,2,9,9,9,9,9,9,1,9,2,9,9,9,2,2,9,9,9,9,9,9,9,9,9,2,1,2,9,9,9,9,2,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,2,9,2,1,2,2,1,2,2,1,2,9,9,9,9,2,2,9,9,9,9,9,9,2,9,1
762,VANCOUVER NORTH,British Columbia,1924 - 1947,20,1945.06.11,2970,d59901cd-17d4-4346-9114-11a9957eaea7,"SINCLAIR, James",13373,0.386,Liberal Party of Canada,Civil engineer,,0,2,,,1,,,,,,Scotland,,,,2,2,2,2,9,9,2,2,1,1,9,9,9,9,9,2,1,1,1,2,1,9,2,2,2,2,2,1,1,2,1,9,2,2,2,1,2,9,2,1,2,2,9,9,1,1,1,9,2,1,1,9,1,1,2,2,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,2,2,1,2,2,9,1,2,1,2,9,9,9,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,9,9,9,9,9,9,9,2,2,2,2,1,1,1,2,9,9,9,9,9,9,1,2,1,1,1,9,9,1,1,2,2,2,2,1,1,1,9,9,9,9,1,9,1,1,1,1,1,2,1
246,GREENWOOD,Ontario,1933 - 1976,20,1945.06.11,3006,d7d1c6b0-bb86-473e-a28b-dcb4659d416e,"MASSEY, Denton",13475,0.4886,Progressive Conservative Party,"Engineer, minister",,0,3,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,2,1,9,2,9,9,9,9,9,9,9,9,9,9,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
454,MOUNT ROYAL,Quebec,1924 - 1966,20,1945.06.11,3040,da4c584a-ab93-4a87-bdff-56179d914805,"WHITMAN, Frederick Primrose",20925,0.4676,Liberal Party of Canada,Salesman,,0,2,,,,,,,,,,,,,2,2,2,2,2,1,2,2,1,9,1,2,2,1,2,2,1,9,1,9,1,1,2,2,2,2,2,1,1,9,1,9,2,9,9,1,2,2,2,9,2,2,2,1,1,9,1,9,9,1,1,9,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,9,1,2,2,1,9,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,9,9,9,9,9,9,9,9,2,2,2,1,1,1,9,2,2,2,1,2,1,1,2,1,9,1,2,2,1,2,2,2,2,2,1,2,9,1,1,1,1,1,1,1,1,1,1,1,2,1
213,ESSEX EAST,Ontario,1924 - 1966,20,1945.06.11,3058,dbc81dd3-47f7-4448-a205-ccbf43047e83,"MARTIN, Hon. Paul",16165,0.5621,Liberal Party of Canada,"Barrister, lawyer, lecturer",,0,3,,1,,,,,,,,,,,2,2,2,2,1,1,2,2,1,9,1,2,2,1,2,2,1,9,1,2,1,1,2,2,9,2,1,1,1,2,1,1,2,9,9,9,9,2,2,1,2,2,2,1,1,1,1,9,2,1,1,2,1,1,2,2,2,2,9,9,1,1,2,1,1,1,1,2,1,1,1,9,2,2,1,2,2,1,9,9,1,9,2,1,2,1,1,1,1,1,1,9,9,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,9,2,2,2,1,9,9,1,9,2,9,9,9,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,9,9,1,9,2,1,1,2,1
599,RENFREW NORTH,Ontario,1867 - 1972,20,1945.06.11,3072,dca0a287-8341-45f3-a7a4-6ca0d0b2e16c,"WARREN, Ralph Melville",6828,0.4787,Liberal Party of Canada,Farmer,,0,3,,,,,,,,,,,,,2,2,2,2,9,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,9,1,9,2,2,1,9,9,2,1,2,2,2,1,1,1,1,9,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,9,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
581,QUEBEC EAST,Quebec,1867 - 1966,20,1945.06.11,3074,dcd2258a-b8c3-4099-bffb-7b24cce8341e,"ST-LAURENT, Hon. Louis Stephen",17965,0.5976,Liberal Party of Canada,"Lawyer, professor of law",,1,2,,1,,,,,,,,,,,2,2,2,2,1,1,9,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,9,9,9,9,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,9,2,2,2,2,1,9,9,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,9,2,2,1,2,1,1,1,1,1,1,2,1,9,2,1,2,1,1,2,1,9,9,9,2,1,9,9,9,2,2,2,2,1,1,1,1,2,2,2,1,9,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,9,2,1,1,2,1
703,ST. PAUL'S,Ontario,1933 - 1966,20,1945.06.11,3089,deccabc4-17c4-44e2-aa8d-18fcb0c9ca75,"ROSS, Douglas Gooderham",12390,0.4068,Progressive Conservative Party,"Businessman, insurance broker",,0,3,,,,,,,,,,,,,2,1,1,1,9,1,9,9,2,9,2,1,1,1,2,1,2,9,9,1,1,1,2,1,2,1,2,2,2,1,1,9,9,9,9,9,1,9,1,2,1,2,1,2,2,9,9,9,1,2,1,9,9,9,2,2,2,1,1,1,9,9,1,1,2,1,1,2,2,9,9,2,1,1,2,9,9,2,2,9,2,1,9,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,9,2,1,1,2,9,9,9,2,1,1,9,9,1,2,2,2,2,1,2,9,1,2,1,2,2,2,2,1,2,2,1,2,9,9,9,2,2,2,2,2,2,2,1,2,1,9,2,2,2,1
443,MIDDLESEX WEST,Ontario,1867 - 1966,20,1945.06.11,3098,df7811f7-f9f8-4cec-b8b9-8f0cf68df631,"MCCUBBIN, Robert",6690,0.5842,Liberal Party of Canada,Farmer,,0,2,,,1,,,,,,,,,,2,2,9,9,2,1,2,2,1,9,1,9,9,9,9,9,9,9,9,2,1,1,2,2,2,2,1,2,2,2,1,9,2,9,9,1,9,9,9,9,9,2,9,9,9,9,1,9,2,1,1,2,9,9,2,9,2,2,9,9,9,9,2,1,9,9,1,9,9,1,1,9,9,9,9,9,2,9,1,9,9,2,9,1,2,1,1,1,1,1,1,2,1,9,9,9,9,9,1,9,9,2,1,2,2,1,2,2,1,9,2,2,9,9,1,9,2,9,9,9,9,9,1,1,9,9,1,1,9,9,1,1,2,2,9,9,9,1,1,1,1,1,9,9,1,1,1,1,1,9,9,9
255,GREY--BRUCE,Ontario,1933 - 1966,20,1945.06.11,3113,e0e6e421-b166-4aff-bdf8-ba1036e43068,"HARRIS, Walter Edward",8912,0.5058,Liberal Party of Canada,"Barrister, lawyer",,0,2,,,1,,,,,,,,,,2,2,2,2,1,1,2,2,9,9,1,2,2,1,2,2,1,9,1,2,1,1,2,2,2,9,9,9,9,2,1,1,2,9,9,1,2,2,9,9,2,2,2,9,1,9,1,9,2,1,1,2,1,9,9,2,2,2,9,9,9,9,2,1,9,1,1,2,1,1,1,9,9,9,9,9,2,1,1,9,1,2,9,1,2,1,9,1,1,1,1,2,1,2,2,9,2,1,1,2,1,9,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,9,9,9,9,9,1,1,9,1,1,1,2,2,1,9,2,2,2,2,1,9,1,1,1,1,1,1,1,1,9,2,1,1,2,1
266,HALTON,Ontario,1867 - 1987,20,1945.06.11,3117,e1359024-e3e8-44b0-b0ec-978bea83de1d,"CLEAVER, Hughes",7344,0.4626,Liberal Party of Canada,Lawyer,,0,3,,,,,,,,,,,,,2,2,9,9,9,9,2,2,1,9,9,2,2,9,2,2,9,9,9,2,1,1,2,2,2,9,1,1,1,2,1,9,9,9,9,9,2,9,2,1,9,2,2,1,1,1,1,9,2,1,1,2,9,9,2,9,2,2,2,1,1,9,9,1,1,9,1,9,9,9,1,9,2,2,1,2,2,9,1,9,9,9,9,1,9,1,9,1,1,1,1,2,1,2,2,9,9,9,1,2,1,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,9,9,9,9,1,9,2,2,9,9,9,9,1,9,9,9,1,1,9,1,1,1,1,1,9,1
