Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H28S1V001,H28S1V002,H28S1V003,H28S1V004,H28S1V005,H28S1V006,H28S1V007,H28S1V008,H28S1V009,H28S1V010,H28S1V011,H28S1V012,H28S1V013,H28S1V014,H28S1V015,H28S1V016,H28S1V017,H28S1V018,H28S1V019,H28S1V020,H28S1V021,H28S1V022,H28S1V023,H28S1V024,H28S1V025,H28S1V026,H28S1V027,H28S1V028,H28S1V029,H28S1V030,H28S1V031,H28S1V032,H28S1V033,H28S1V034,H28S1V035,H28S1V036,H28S1V037,H28S1V038,H28S1V039,H28S1V040,H28S1V041,H28S1V042,H28S1V043,H28S1V044,H28S1V045,H28S1V046,H28S1V047,H28S1V048,H28S1V049,H28S1V050,H28S1V051,H28S1V052,H28S1V053,H28S1V054,H28S1V055,H28S1V056,H28S1V057,H28S1V058,H28S1V059,H28S1V060,H28S1V061,H28S1V062,H28S1V063,H28S1V064,H28S1V065,H28S1V066,H28S1V067,H28S1V068,H28S1V069,H28S1V070,H28S1V071,H28S1V072,H28S1V073,H28S1V074,H28S1V075,H28S1V076,H28S1V077,H28S1V078,H28S1V079,H28S1V080,H28S1V081,H28S1V082,H28S1V083,H28S1V084,H28S2V001,H28S2V002,H28S2V003,H28S2V004,H28S2V005,H28S2V006,H28S2V007,H28S2V008,H28S2V009,H28S2V010,H28S2V011,H28S2V012,H28S2V013,H28S2V014,H28S2V015,H28S2V016,H28S2V017,H28S2V018,H28S2V019,H28S2V020,H28S2V021,H28S2V022,H28S2V023,H28S2V024,H28S2V025,H28S2V026,H28S2V027,H28S2V028,H28S2V029,H28S2V030,H28S2V031,H28S2V032,H28S2V033,H28S2V034,H28S2V035,H28S2V036,H28S2V037,H28S2V038,H28S2V039,H28S2V040,H28S2V041,H28S2V042,H28S2V043,H28S2V044,H28S2V045,H28S2V046,H28S2V047,H28S2V048,H28S2V049,H28S2V050,H28S2V051,H28S2V052,H28S2V053,H28S2V054,H28S2V055,H28S2V056,H28S2V057,H28S2V058,H28S2V059,H28S2V060,H28S2V061,H28S2V062,H28S2V063,H28S2V064,H28S2V065,H28S2V066,H28S2V067,H28S2V068,H28S2V069,H28S2V070,H28S2V071,H28S2V072,H28S2V073,H28S2V074,H28S2V075,H28S2V076,H28S2V077,H28S2V078,H28S3V001,H28S3V002,H28S3V003,H28S3V004,H28S3V005,H28S3V006,H28S3V007,H28S3V008,H28S3V009,H28S3V010,H28S3V011,H28S3V012,H28S3V013,H28S3V014,H28S3V015,H28S3V016,H28S3V017,H28S3V018,H28S3V019,H28S3V020,H28S3V021,H28S3V022,H28S3V023,H28S3V024,H28S3V025,H28S3V026,H28S3V027,H28S3V028,H28S3V029,H28S3V030,H28S3V031,H28S3V032,H28S3V033,H28S3V034,H28S3V035,H28S3V036,H28S3V037,H28S3V038,H28S3V039,H28S3V040,H28S3V041,H28S3V042,H28S3V043,H28S3V044,H28S3V045,H28S3V046,H28S3V047,H28S3V048,H28S3V049,H28S3V050,H28S3V051,H28S3V052,H28S3V053,H28S3V054,H28S3V055,H28S3V056,H28S3V057,H28S3V058,H28S3V059,H28S3V060,H28S3V061,H28S3V062,H28S3V063,H28S3V064,H28S3V065,H28S3V066,H28S3V067,H28S3V068,H28S3V069,H28S3V070,H28S3V071,H28S3V072,H28S3V073,H28S3V074,H28S3V075,H28S3V076,H28S3V077,H28S3V078,H28S3V079,H28S3V080,H28S3V081,H28S3V082,H28S3V083,H28S3V084,H28S3V085,H28S3V086,H28S3V087,H28S3V088,H28S3V089,H28S3V090,H28S3V091,H28S3V092,H28S3V093,H28S3V094,H28S3V095,H28S3V096,H28S3V097,H28S3V098,H28S3V099,H28S3V100,H28S3V101,H28S3V102,H28S3V103,H28S3V104,H28S3V105,H28S3V106,H28S3V107,H28S3V108,H28S3V109,H28S3V110,H28S3V111,H28S3V112,H28S3V113,H28S3V114,H28S3V115,H28S3V116,H28S3V117,H28S3V118,H28S3V119,H28S3V120,H28S3V121,H28S3V122,H28S3V123,H28S3V124,H28S3V125,H28S3V126,H28S3V127,H28S3V128,H28S3V129,H28S3V130,H28S3V131,H28S3V132,H28S3V133,H28S3V134,H28S3V135,H28S3V136,H28S3V137,H28S3V138,H28S3V139,H28S3V140,H28S3V141,H28S3V142,H28S3V143,H28S3V144,H28S3V145,H28S3V146,H28S3V147,H28S3V148,H28S3V149,H28S4V001,H28S4V002,H28S4V003,H28S4V004,H28S4V005,H28S4V006,H28S4V007,H28S4V008,H28S4V009,H28S4V010,H28S4V011,H28S4V012,H28S4V013,H28S4V014,H28S4V015,H28S4V016,H28S4V017,H28S4V018,H28S4V019,H28S4V020,H28S4V021,H28S4V022,H28S4V023,H28S4V024,H28S4V025,H28S4V026,H28S4V027,H28S4V028,H28S4V029,H28S4V030,H28S4V031,H28S4V032,H28S4V033,H28S4V034,H28S4V035,H28S4V036,H28S4V037,H28S4V038,H28S4V039,H28S4V040,H28S4V041,H28S4V042,H28S4V043,H28S4V044,H28S4V045,H28S4V046,H28S4V047,H28S4V048,H28S4V049
375,LAPRAIRIE,Quebec,1966 - 1980,28,1968.06.25,1855,84ece46f-6d8e-43b4-b2c6-b90c023c35e4,"WATSON, Ian",31968,0.7589,Liberal Party of Canada,Lawyer,,0,3,,,1,,,,,,,,,,2,2,2,2,1,2,1,2,1,2,9,2,9,2,9,9,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,9,9,9,9,9,9,9,2,2,2,2,2,9,9,9,2,2,2,2,2,2,2,2,2,9,2,2,9,9,9,9,2,2,2,2,9,2,2,1,2,9,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,2,9,2,2,2,2,2,2,2,2,9,9,2,1,1,1,1,2,1,1,9,9,9,2,2,2,1,2,2,2,2,2,1,9,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2,9,9,9,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,9,9,2,2,9,1,9,2,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,2,1,2,2,2,2,2,9,2,1,9,9,9,9,2,2,2,9,9,9,2,2,9,2,2,2,2,2,2,2,1,1,1,2,2,9,2,2,1,2,9,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,9,9,9,2,2,2,1,2,2,1,2,2,2,2,2,2,1,9,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,2,2,2,2,2,2
352,LABELLE,Quebec,1892 - 1987,28,1968.06.25-1970.10.05,1858,854252ec-c1c5-4229-8f8a-7c96242f89f5,"CADIEUX, Leo",15801,0.529,Liberal Party of Canada,"Journalist, publisher",,1,4,,1,,,,,,,,Resignation. Appointed Ambassador Extraordinary and Plenipotentiary of Canada to France: 1970.10.05,,,2,2,2,2,1,2,1,2,1,2,2,2,9,2,2,2,2,1,2,2,2,2,1,1,9,2,2,9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,9,9,2,2,2,2,2,2,1,2,2,9,2,1,1,2,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,1,2,2,2,2,2,9,9,2,2,2,2,9,1,2,2,2,2,2,2,2,9,9,2,2,9,2,9,2,2,2,2,2,2,2,2,9,2,2,1,9,2,2,2,2,2,2,2,2,9,9,1,2,2,1,2,2,2,9,2,2,2,2,2,2,2,9,9,9,2,1,1,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
522,OTTAWA WEST,Ontario,1933 - 1996,28,1968.06.25,1879,870ef152-7a4f-40a4-bf6b-4624641806f6,"FRANCIS, Lloyd",23750,0.5261,Liberal Party of Canada,Economist,,0,2,,,1,,,,,,,,,,2,2,2,9,9,2,1,2,1,9,9,9,2,2,2,2,2,9,9,9,9,2,1,9,2,2,2,9,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,1,9,1,9,2,2,1,2,2,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,2,2,2,2,2,2,1,2,2,9,9,9,2,2,2,9,9,9,2,2,1,2,9,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,9,2,2,2,1,1,1,1,2,1,1,2,2,9,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,9,9,9,9,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,9,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9,2,2,1,2,2,2,1,2,2,1,9,9,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,2,2,2,2
286,HILLSBOROUGH,Prince Edward Island,1966 - 2003,28,1968.06.25,1900,8874ad6a-cef4-4764-be03-7a8555017c67,"MACQUARRIE, Heath Nelson",8328,0.5303,Progressive Conservative Party,"Author, political scientist, professor, radio-commentator, teacher",,0,6,,,,,,,,,,,,,1,9,9,1,2,9,9,9,9,9,9,9,9,2,9,9,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,9,9,9,9,1,1,1,9,9,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,9,9,9,9,9,9,1,1,9,1,1,1,1,1,9,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,9,2,9,1,1,9,9,9,9,9,9,9,9,9,9,9,1,2,9,1,9,9,9,1,1,9,1,2,2,2,2,2,2,1,1,1,9,1,1,1,1,2,1,1,1,1,1,1,1,9,9,9,9,9,9,9,1,2,2,1,1,1,2,2,1,1,9,9,9,9,9,1,9,1,1,2,9,1,2,1,1,1,9,1,1,2,1,1,2,1,1,9,9,9,1,1,1,2,2,9,1,1,1,2,1,2,9,9,9,9,1,1,1,1,1,1,1,2,1,2,1,9,2,9,9,9,9,1,1,2,1,1,2,1,9,9,9,9,9,9,9,2,9,1,1,1,2,1,1,2,9,9,9,1,1,1,1,2,2,1,1,2,1,9,9,2,9,9,1,2,1,1,9,1,2,1,1,1,2,9,9,1,9,2,1,1,2,9,9,1,1,2,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,2,1,1,1,1,1,9,9,2,1,1,2,2,1,1,1,1,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,1,1,2,9,1,2,1,1,1,1,1
537,PEACE RIVER,Alberta,1924 - ,28,1968.06.25,1904,88de9baa-8839-401f-9aa2-55522b62d47f,"BALDWIN, Ged",11825,0.5558,Progressive Conservative Party,"Barrister, lawyer",,0,5,,,,,,,,,New Zealand,,,,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,9,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,9,9,1,1,1,9,9,2,2,9,9,9,9,9,9,9,1,9,9,9,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,1,1,1,2,1,1,1,1,1,9,9,9,1,2,9,1,9,9,1,9,1,1,1,2,2,2,2,1,2,2,9,9,9,9,9,9,1,9,1,1,1,1,1,1,1,1,9,2,9,9,9,9,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,9,1,2,9,1,1,1,1,1,2,1,1,2,1,1,9,2,1,1,1,1,2,2,9,1,1,1,9,9,9,2,1,2,1,9,9,9,9,9,9,9,9,1,2,1,1,2,1,9,1,1,1,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,9,9,9,9,9,2,1,2,2,1,1,2,1,1,2,1,2,1,9,9,2,1,1,1,1,2,1,1,2,9,9,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,9,1,1,9,9,9,1,1,1,1,1,9,9,9,2,2,1,1,9,9,1,1,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,1,1,1,9
421,MALPEQUE,Prince Edward Island,1966 - ,28,1968.06.25,1919,89ac7ae7-ddc1-4da4-b856-57690240d2c4,"MACLEAN, John Angus",5049,0.5,Progressive Conservative Party,"Airplane pilot, farmer, flying instructor, test pilot",,0,8,,,,,,,,,,,,,1,2,1,1,2,1,2,1,2,1,1,1,1,9,1,1,1,2,1,1,1,2,2,2,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,1,1,2,2,1,9,2,1,1,2,1,9,1,1,1,1,1,1,1,1,1,2,1,2,9,1,2,1,1,9,9,1,1,1,1,1,9,1,1,1,1,2,2,1,9,1,1,1,2,1,1,1,1,1,1,1,2,1,9,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,9,1,9,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,9,2,2,1,1,1,1,1,1,1,9,1,1,1,2,1,1,2,1,1,1,9,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,9,9,1,9,2,1,9,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,9,1,1,9,1,2,1,2,9,9,1,2,1,1,2,1,2,1,1,1,2,1,1,9,9,9,9,1,2,2,2,9,9,2,1,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,2,1,1,1,1,1,1,1,9,9,9,9,2,1,1,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,1,1,2,9,1,2,1,1,1,1,1
726,THUNDER BAY,Ontario,1966 - 1976,28,1968.06.25,1925,8a483205-9d78-4b58-abc3-f74ae4f73326,"PENNER, B. Keith",9540,0.4648,Liberal Party of Canada,Teacher,,0,1,,,,,,,,,,,,,2,9,9,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,9,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,2,2,2,2,2,2,2,9,9,9,9,9,2,1,2,2,1,9,9,9,2,2,1,2,2,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,1,2,1,9,9,9,9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,9,2,2,2,2,9,9,9,2,2,2,9,2,1,2,2,9,2,2,2,2,2,2,9,9,1,2,2,1,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,9,9,9,9,9,9,1,2,2,2,2,2,1,2,9,9,9,2,2,2,2,1,9,9,2,2,2,2,2,2,9,9,2,1,9,2,2,2,2,2,2,2,2,2,9,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,9,9,9,9,9,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,9,9,2,2,2,2,9,2,2,1,2,2,9,2,2,9,9,2,2,9,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,9,2,2,2,9,9,1,2,2,2,1,9,9,9,9,2,2,2,2,2,1,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9,9
853,YORK SOUTH,Ontario,1903 - 1976,28,1968.06.25,1935,8af30b71-2fe1-41ff-a94b-930e0ac21f50,"LEWIS, David",12357,0.4328,New Democratic Party,"Barrister, lawyer",,0,3,,,,,,,,,Poland,,,,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,2,2,2,1,2,2,1,2,2,9,9,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,9,2,2,1,1,2,1,1,1,2,1,1,1,1,9,9,9,9,9,1,1,2,1,1,2,1,2,9,9,9,9,9,9,9,1,1,1,1,1,9,1,1,1,2,1,1,1,9,9,1,1,2,9,1,1,1,2,9,9,9,1,1,1,1,1,2,1,9,9,9,1,1,1,1,1,2,1,9,1,1,1,1,2,1,1,1,1,9,9,9,9,9,9,9,1,1,2,1,2,2,1,2,2,9,9,2,1,1,1,2,9,9,9,9,9,1,1,9,1,2,1,1,1,1,2,9,9,1,1,2,1,1,1,1,2,9,2,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,1,9,1,2,9,9,1,2,9,1,1,9,9,9,9,2,2,1,1,1,1,1,1,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,1,1,1,1,1,1,1,2,9,9,1,1,1,1,9,9,9,1,2,2,2,9,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,1,1,1,1,1,1,2,1,2,1,1,9,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1
178,DON VALLEY,Ontario,1966 - 1976,28,1968.06.25,1952,8c4715f2-2a10-48a2-bbeb-b3f407c4df4b,"KAPLAN, Robert P.",27335,0.5104,Liberal Party of Canada,"Barrister and solicitor, lawyer",,0,1,,,,,,,,,,,,,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,9,9,2,1,9,9,9,9,9,9,9,9,9,9,9,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,9,9,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,9,9,9,9,2,2,9,9,2,2,2,9,9,9,9,9,9,9,9,9,9,2,2,9,2,2,2,2,2,2,2,2,9,2,2,2,9,9,2,9,2,2,2,9,9,9,9,2,2,1,2,2,9,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,9,2,2,2,1,9,9,9,9,9,9,2,9,2,1,9,9,9,9,9,2,2,2,2,2,2,2,9,2,9,9,1,2,2,2,9,9,2,2,9,9,2,1,9,9,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,9,1,1,2,2,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,1,1,2,9,9,9,9,9,2,2,2,2,2,9,9,1,2,1,9,2,2,2,2,9,9,9,9,9,2,2,2,2,9,2,2,9,1,1,1,9,9,9,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,9,2,2,2,2,2,9,2,2,9,9,9,2,1,9,9,9,2,9,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,9
859,YUKON,Yukon,1952 - ,28,1968.06.25,1956,8c857bdf-3db5-43c3-8ee0-d33d66a80817,"NIELSEN, Erik",3110,0.4797,Progressive Conservative Party,"Barrister, lawyer",,0,6,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,2,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,2,1,1,1,1,1,1,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,9,9,1,1,2,9,1,2,1,1,9,1,1,1,2,9,9,9,1,1,9,9,1,9,9,9,9,9,9,1,1,1,2,9,9,9,9,9,9,1,1,1,1,1,1,1,2,9,9,1,1,2,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,1,9,9,9,9,9,9,2,9,9,9,1,9,9,1,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,1,1,9,9,9,9,2,1,9,9,9,1,1,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
325,KENORA--RAINY RIVER,Ontario,1924 - 2003,28,1968.06.25,1961,8cd6c785-293e-4f33-8d82-a119256eca2d,"REID, John M.",10144,0.4946,Liberal Labour Party,"Lecturer, professor, teacher",,0,2,,,,,,,,,,,,,9,9,9,2,1,2,1,2,1,2,2,2,2,2,2,2,2,9,9,9,9,2,1,1,2,2,2,9,2,2,2,2,2,2,2,2,1,9,9,9,9,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,1,2,9,9,9,9,9,9,2,2,2,2,2,1,2,2,2,2,2,2,9,2,2,2,2,1,2,9,2,2,2,2,2,2,2,2,9,9,2,1,2,2,2,2,2,2,2,2,2,9,9,1,2,2,1,2,2,2,9,2,9,9,9,9,9,9,2,9,9,2,1,1,1,1,2,1,1,9,9,9,9,9,9,1,2,2,2,2,2,9,2,2,2,1,2,9,9,9,1,9,9,2,2,2,2,2,2,9,9,2,1,9,2,2,2,2,9,9,2,2,9,1,9,9,9,9,9,9,2,2,2,2,2,1,2,9,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,2,1,1,2,9,9,9,2,1,2,2,2,2,2,2,9,9,9,9,2,2,2,2,2,2,9,9,2,2,2,2,2,2,9,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,9,9,2,2,2,2,2,2,1,2,2,2,1,9,9,9,2,2,9,9,2,2,1,2,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,2,2,2,9
763,VANCOUVER QUADRA,British Columbia,1947 - ,28,1968.06.25,1980,8e5d7c20-5fc8-4424-82fd-e435b5995c10,"DEACHMAN, Grant",20788,0.5429,Liberal Party of Canada,Public relations officer,,0,3,,,,,,,,,,,,,2,2,2,9,9,2,1,2,1,2,2,2,2,2,9,9,2,1,2,2,2,2,1,1,2,2,2,9,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,1,9,9,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,9,9,9,9,9,9,2,2,2,9,2,9,9,9,9,2,2,2,2,2,2,2,2,1,2,2,9,9,9,2,2,2,2,2,9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,9,2,2,2,2,2,2,2,2,9,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,9,2,2,1,2,2,2,2,1,2,9,2,2,2,2,2,9,2,2,2,1,2,2,2,9,9,2,2,2,2,2,1,2,1,2,2,2,2,9,9,9,9,9,9,2,9,2,1,2,2,1,9,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,9,9,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
532,PAPINEAU,Quebec,1947 - 1987,28,1968.06.25,1989,8eed4f27-aee9-4796-b78e-b81a57c98ee8,"OUELLET, Andre",14379,0.632,Liberal Party of Canada,Lawyer,,1,2,,,1,,,,,,,,,,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,9,1,9,9,9,2,1,1,2,2,2,2,9,9,9,9,9,9,2,2,1,2,2,2,2,2,2,2,2,2,9,9,9,9,9,2,1,2,2,1,2,9,1,2,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,9,9,9,9,9,9,9,2,2,2,2,2,1,2,2,2,9,2,2,2,9,9,2,2,1,2,9,2,2,2,9,9,9,2,2,2,2,9,9,2,2,9,9,2,2,2,2,2,2,2,1,2,2,1,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,2,1,1,2,2,1,9,2,2,1,9,9,9,9,9,1,2,9,2,1,2,2,2,2,1,9,9,9,9,9,9,9,9,2,2,2,1,9,9,9,9,9,9,9,9,9,2,1,2,1,2,2,2,2,9,9,9,9,9,9,2,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,2,2,9,1,1,1,9,9,9,9,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,2,2,9,9,9,9
