Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H21S1V001,H21S1V002,H21S1V003,H21S1V004,H21S1V005,H21S1V006,H21S1V007,H21S1V008,H21S1V009,H21S1V010,H21S1V011,H21S1V012,H21S1V013,H21S1V014,H21S1V015,H21S1V016,H21S1V017,H21S1V018,H21S1V019,H21S1V020,H21S2V001,H21S2V002,H21S2V003,H21S2V004,H21S2V005,H21S2V006,H21S2V007,H21S2V008,H21S2V009,H21S2V010,H21S2V011,H21S2V012,H21S2V013,H21S2V014,H21S2V015,H21S2V016,H21S2V017,H21S2V018,H21S2V019,H21S2V020,H21S2V021,H21S2V022,H21S2V023,H21S2V024,H21S2V025,H21S2V026,H21S2V027,H21S2V028,H21S2V029,H21S2V030,H21S2V031,H21S2V032,H21S2V033,H21S2V034,H21S2V035,H21S2V036,H21S2V037,H21S2V038,H21S2V039,H21S2V040,H21S2V041,H21S2V042,H21S3V001,H21S3V002,H21S3V003,H21S3V004,H21S3V005,H21S3V006,H21S3V007,H21S3V008,H21S3V009,H21S3V010,H21S3V011,H21S3V012,H21S3V013,H21S4V001,H21S4V002,H21S4V003,H21S4V004,H21S4V005,H21S4V006,H21S4V007,H21S4V008,H21S4V009,H21S4V010,H21S4V011,H21S4V012,H21S4V013,H21S4V014,H21S4V015,H21S4V016,H21S4V017,H21S4V018,H21S4V019,H21S4V020,H21S4V021,H21S4V022,H21S4V023,H21S4V024,H21S4V025,H21S4V026,H21S4V027,H21S4V028,H21S4V029,H21S5V001,H21S5V002,H21S5V003,H21S5V004,H21S5V005,H21S5V006,H21S5V007,H21S5V008,H21S5V009,H21S5V010,H21S5V011,H21S5V012,H21S5V013,H21S5V014,H21S5V015,H21S5V016,H21S5V017,H21S5V018,H21S5V019,H21S5V020,H21S5V021,H21S5V022,H21S5V023,H21S5V024,H21S5V025,H21S5V026,H21S5V027,H21S5V028,H21S6V001,H21S6V002,H21S6V003,H21S6V004,H21S6V005,H21S6V006,H21S6V007,H21S6V008,H21S6V009,H21S6V010,H21S6V011,H21S6V012,H21S6V013,H21S6V014,H21S6V015,H21S6V016,H21S6V017,H21S6V018,H21S6V019,H21S6V020,H21S6V021,H21S6V022,H21S6V023,H21S6V024,H21S6V025,H21S6V026,H21S6V027,H21S6V028,H21S6V029,H21S6V030,H21S6V031,H21S6V032,H21S6V033,H21S6V034,H21S7V001,H21S7V002,H21S7V003,H21S7V004,H21S7V005,H21S7V006,H21S7V007,H21S7V008,H21S7V009,H21S7V010,H21S7V011,H21S7V012,H21S7V013,H21S7V014,H21S7V015,H21S7V016,H21S7V017,H21S7V018,H21S7V019,H21S7V020,H21S7V021,H21S7V022,H21S7V023,H21S7V024,H21S7V025,H21S7V026,H21S7V027,H21S7V028,H21S7V029,H21S7V030,H21S7V031,H21S7V032,H21S7V033,H21S7V034,H21S7V035,H21S7V036,H21S7V037,H21S7V038,H21S7V039
793,WELLAND,Ontario,1867 - 1987,21,1950.10.16,1975,8dc7a640-3206-4b33-bea9-b6eff4c6d59a,"MCMILLAN, William H.",19553,0.4867,Liberal Party of Canada,Physician,,0,1,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,9,9,2,2,2,9,1,2,2,2,2,2,9,2,9,1,1,1,2,9,9,2,2,2,2,2,2,1,2,9,2,1,1,2,9,1,1,1,2,1,9,9,9,9,9,9,9,9,9,2,2,2,1,1,9,9,2,9,9,9,2,1,2,9,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9,9,9,2,2,2,2,1,9,9,2,2,1,1,9,2,2,2,1,2,2,9,2,9,9,9,9,9,9,9,9,1,9,2,9,9,2,2,2,2,9,9
701,ST. JOHN'S WEST,Newfoundland and Labrador,1949 - 1952,21,1949.06.27,2005,8fd36d5e-2e37-4c18-b543-e3b31dc856df,"BROWNE, William Joseph",10344,0.5128,Progressive Conservative Party,Barrister,,0,1,,,,,,,,,,,,,1,1,9,2,2,2,1,2,2,1,9,9,9,1,1,2,2,1,2,9,9,1,9,9,2,1,2,2,2,1,2,1,1,2,2,9,9,9,2,1,1,2,1,2,1,1,1,1,1,1,1,9,9,1,1,1,2,2,1,2,2,9,2,1,2,1,2,2,1,1,1,2,1,1,9,1,2,1,2,1,1,1,1,9,9,9,1,1,2,1,1,2,9,9,1,2,1,9,9,9,9,9,9,9,1,2,2,9,9,9,1,2,2,2,9,9,2,9,9,9,9,9,1,1,9,9,2,9,9,9,9,9,1,1,1,2,1,2,9,9,9,9,9,9,2,9,9,2,9,9,2,2,1,1,1,1,1,1,1,2,2,1,9,9,9,9,2,2,1,1,2,2,9,1,1,2,2,2,1,1,9,2,1,1,1,1,1,1,1,1,1,2,2,9,2,1,1,9,1,1,1,2,1,1,1
780,VICTORIA,British Columbia,1924 - ,21,1949.06.27-1952.11.14,2015,90d6e5ac-2c11-4268-b248-88253c330c2a,"MAYHEW, Hon. Robert Wellington",19324,0.5597,Liberal Party of Canada,Industrialist,,0,4,,1,,,,,,,,Resignation. Appointed Ambassador Extraordinary and Plenipotentiary of Canada to Japan: 1952.11.14,,,2,2,2,9,9,1,2,9,2,2,2,1,1,2,2,1,1,1,1,2,1,2,9,2,2,2,1,1,2,2,9,9,9,1,1,1,1,2,1,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,9,9,2,2,2,2,9,9,2,2,2,9,2,2,9,9,9,9,9,1,1,2,9,2,2,2,9,2,9,9,1,9,9,9,9,9,9,2,1,1,1,2,1,9,9,9,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,1,9,2,2,2,9,9,9,9,9,9,9,9,9,2,9,2,2,2,2,1,1,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
592,QUEENS--SHELBURNE,Nova Scotia,1947 - 1952,21,1949.06.27,2017,91097a74-556e-40e0-bcfd-d47a4abcb058,"SMITH, Donald",6501,0.4935,Liberal Party of Canada,Dentist,,0,1,,,,,,,,,,,,,2,2,9,1,1,1,2,1,9,2,9,9,9,2,2,1,1,1,1,2,1,2,9,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,9,2,1,2,2,2,2,9,9,9,9,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2,1,1,9,2,1,2,2,2,2,2,2,2,9,2,9,2,1,1,9,9,9,1,1,2,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,1,2,2,9,2,9,9,9,2,2,1,1,1,1,9,2,9,9,9,9,9,9,9,9
198,EDMONTON EAST,Alberta,1914 - 2000,21,1949.06.27,2020,9125d197-7fcc-4586-9245-4e45e8197b8d,"MACDONALD, Albert Frederick",10964,0.3613,Liberal Party of Canada,"Cashier, railway employee",,0,1,,,,,,,,,,,,,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,1,9,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,9,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,9,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,9,9,2,2,2,2,2,2,2,1,1,1,1,9,9,1,2,2,2,2,2,9,2
333,KINDERSLEY,Saskatchewan,1914 - 1966,21,1949.06.27,2033,91c7d8a6-b894-4c3c-8ac9-e2528b43c906,"LARSON, Frederick Hugo",7872,0.4718,Liberal Party of Canada,Farmer,,0,1,,,,,,,,,,,,,2,2,2,9,1,1,2,9,9,9,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,9,2,1,2,2,1,1,1,1,2,1,2,2,1,9,2,2,9,9,9,9,9,9,9,9,2,2,2,2,9,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,9,1,2,9,2,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,9,9,9,9,2,1,2,1,2,2,9,9,1,9,2,1,1,2,2,2,2,2,9,2,2,2,2,1,1,2,9,2,2,2,9,9,1,2,2,2,1,1,1,2,2,2,1,2,9,2,2,2,9,2,2,2,1,1,9,9,9,9,1,2,2,2,2,2,2,2
1134,ST. MARY,Quebec,1947 - 1952,21,1950.10.16,2045,9298b4e3-d542-4ebc-a275-33f235c72363,"DUPUIS, Hector",9579,0.6185,Liberal Party of Canada,"Agent, businessman, insurance broker",,1,1,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,9,2,9,9,9,2,2,9,2,9,9,2,9,9,9,9,9,9,9,9,9,9,2,2,2,1,9,9,9,1,9,9,2,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,2,9,1,1,9,9,9,2,9,9,9,9,9,9,1,1,9,9,2,2,9,9,1,1,2,9,2,1,9,9,9,9,9,9,2,2,9,9,9,2,2,2,2,1,1,1,1,2,2,1,9,2,9,2,2,9,9
1262,SAINT-MAURICE--LAFLECHE,Quebec,1947 - 1966,21,1949.06.27,2047,92d1fae2-9797-4819-9531-0f2ff86a96c6,"RICHARD, Joseph-Adolphe",13898,0.4972,Liberal Party of Canada,Contractor,,1,1,,,,,,,,,,,,,9,9,2,1,9,1,2,1,2,9,9,9,9,9,2,1,1,9,9,9,9,2,2,2,2,2,1,9,9,2,9,9,9,9,9,9,9,2,9,9,9,9,9,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,2,2,9,2,9,2,9,2,2,9,9,2,1,1,9,9,1,2,9,9,9,2,9,9,1,2,9,9,9,9,2,9,1,1,9,9,1,2,9,9,9,9,9,9,9,9,2,2,2,1,1,9,9,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,2,2,9,9,9,9,2,9,9,9,2,2,9,9,9,1,9,9,9,2,2,2,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,2,9,2,2,9,9,9,9,9,1,9,2,9,2,2,2,9,9,2,9
608,RICHELIEU--VERCHERES,Quebec,1933 - 1966,21,1952.10.06,2053,93651988-2631-417c-96e4-174904755eb1,"CARDIN, Lucien",13285,0.7523,Liberal Party of Canada,Lawyer,,1,1,,,,,,,,,United States,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,1,1,2,2,2,1,9,9,2,2,2,9,2,2,9,2,9,2,2,9,9,9,1,9,1,9,9,1,2,2,2,9,2,2,9
235,GASPE,Quebec,1867 - 1996,21,1949.06.27,2057,93cdaab4-cb95-4cdb-8ee7-fe2c8aee01c2,"LANGLOIS, J.-G.-Leopold",12567,0.5656,Liberal Party of Canada,Lawyer,,1,2,,,1,,,,,,,,,,2,2,2,1,1,1,2,1,2,2,9,9,9,2,9,1,1,9,1,2,1,2,9,9,2,2,1,1,2,2,1,2,9,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,9,1,2,2,2,2,9,9,9,1,2,9,2,1,1,2,2,1,1,1,9,9,9,9,9,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,2,2,1,1,2,2,2,2,2,2,9,9,9,9,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,9,9,2,2,1,2,2,9,2,2,2,9
856,YORKTON,Saskatchewan,1924 - 1966,21,1949.06.27,2062,9416ddcc-6c76-4322-b9cc-1bf72de200d5,"STEWART, Alan Carl",8706,0.456,Liberal Party of Canada,Barrister,,0,1,,,,,,,,,,,,,2,2,2,1,1,9,9,9,2,9,9,9,9,9,9,9,9,1,1,2,1,2,2,2,2,2,1,1,2,2,9,9,9,1,1,1,1,2,9,2,2,1,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,9,9,9,9,9,2,2,1,2,9,9,9,2,2,2,2,2,2,2,9,9,2,9,9,9,9,2,2,2,9,9,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
833,YALE,British Columbia,1914 - 1952,21,1949.06.27,2067,94902c67-5f80-4a34-bdde-3c7668720f94,"JONES, Owen Lewis",13298,0.4243,Co-operative Commonwealth Federation,Merchant,,0,2,,,,,,,,,Wales,,,,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,9,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,9,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,9,1,1,1,1,2,2,1,9,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9,9,2,1,1,9,1,1,1,1,2,1,1
236,GATINEAU,Quebec,1947 - 1987,21,1949.10.24,2086,95d7788f-0208-4a16-a213-b08b858f216c,"NADON, Joseph-Celestin",5438,0.5858,Liberal Party of Canada,Jeweller,,1,1,,,,,,,,,,,,,99,99,99,99,99,9,9,9,9,9,9,9,9,9,2,1,9,9,1,9,9,2,9,2,2,2,1,9,9,2,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,2,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,9,9,2,9,9,9,9,9,9,2,9,9,9,9,2,9,2,2,9,9,9,2,1,9,9,9,1,1,9,9,9,2,1,1,9,9,9,9,9,9,2,2,2,1,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,2,9,9,9,9,2,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,1,1,1,2,2,9,9,2,9,9,9,2,9
824,WINNIPEG SOUTH,Manitoba,1914 - 1976,21,1949.06.27,2104,96d3f989-75c3-41f6-9e25-2d6cd12ef0a3,"MUTCH, Leslie Alexander",16235,0.4783,Liberal Party of Canada,"Advertising executive, agent, teacher",,0,4,,,1,,,,,,,,,,2,9,2,9,1,1,2,1,2,9,9,1,1,2,2,9,9,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,9,9,9,9,2,1,2,2,1,2,2,2,2,9,9,9,9,2,2,2,2,2,9,2,9,2,2,1,9,2,2,1,2,1,2,9,9,9,9,9,2,2,2,2,2,9,9,2,9,9,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,9,2,2,1,2,1,2,1,9,2,2,1,1,9,9,9,9,9,9,1,2,1,2,2,2,2,2,2,1,1,2,1,9,9,9,2,2,1,9,9,9,9,9,2,2,2,9,9,2,2,1,1,9,2,2,2,9,2,2,9,9,9,9,1,2,2,2,2,2,2,1,9,2,9,9,9,9,9,2,2,2,1,2,2,2,2,2,9,2,2,2,1,1,1,1,2,2,1,2,9,9,2,2,2,2
131,CHAMPLAIN,Quebec,1867 - 2003,21,1949.06.27,2110,9737d51c-b09f-4e44-b059-3704460b1c50,"ROCHEFORT, Joseph-Irenee",11663,0.5536,Liberal Party of Canada,"Broker, musician, organist, real estate agent, real estate broker",,1,1,,,,,,,,,,,,,9,9,9,9,9,1,2,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,2,2,1,2,1,9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,2,2,9,9,9,9,9,9,9,1,2,9,9,2,9,9,2,9,2,9,2,1,9,2,2,1,1,9,9,9,2,1,1,9,9,9,2,9,9,2,2,2,1,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,9,9,9,2,2,1,9,9,2,2,2,1,9,9,9,2,9,2,2,9,9,9,1,1,1,9,2,9,9,9,9,9,9,2,9
206,ELGIN,Ontario,1933 - 1990,21,1949.06.27,2113,977c879d-f3fa-4fc6-bf75-daae2cabb25f,"COYLE, Charles Delmer",10265,0.4857,Progressive Conservative Party,Tobacco manufacturer,,0,2,,,,,,,,,,,,,1,1,9,9,2,9,9,9,2,9,9,9,9,1,1,2,2,1,2,9,2,1,1,1,2,1,2,9,9,1,2,1,1,2,2,2,2,1,2,1,1,2,9,2,1,1,9,9,9,9,1,9,9,9,9,9,9,2,1,9,2,1,2,1,2,1,2,2,1,1,9,9,1,1,1,1,9,9,2,9,1,9,9,2,9,9,9,1,2,1,1,9,1,2,9,2,1,9,2,1,9,1,1,1,1,2,9,1,9,1,9,9,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,9,9,9,9,9,9,1,2,9,9,9,9,9,1,2,9,9,9,9,1,2,2,9,9,9,1,9,1,1,2,9,9,1,1,1,9,2,2,1,9,9,9,9,1,9,9,9,9,9,1,1,2,1,1,9,1,1,1,1,9,9,9,2,2,2,9,9,2,1,1,1,9,9,9,1
396,LEVIS,Quebec,1867 - 1998,21,1949.06.27,2151,9a78a2e7-e965-4152-8817-3a12999a689b,"BOURGET, Maurice",11752,0.608,Liberal Party of Canada,Civil engineer,,1,3,,,,,,,,,,,,,2,2,2,9,1,1,2,1,2,9,9,9,9,9,9,1,1,1,1,2,1,9,2,2,2,2,1,1,9,2,1,2,2,9,9,9,9,2,1,2,2,1,2,2,2,9,9,9,9,9,9,9,9,2,2,9,2,1,9,2,1,2,2,2,1,9,9,9,9,2,9,9,2,2,2,2,9,9,9,2,9,1,9,9,2,9,2,2,1,9,2,9,9,9,9,9,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,2,2,2,2,1,1,2,2,9,9,9,9,2,2,2,9,9,9,9,2,2,2,2,9,9,9,9,9,1,2,2,1,9,2,2,2,2,2,2
703,ST. PAUL'S,Ontario,1933 - 1966,21,1949.06.27,2153,9a840cfc-e508-4c30-a47c-45250775d318,"ROONEY, James H.",14000,0.4167,Liberal Party of Canada,Accountant,,0,1,,,,,,,,,,,,,2,2,2,9,1,9,9,9,2,2,9,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,9,9,9,9,2,2,2,2,2,1,2,9,2,2,1,2,2,2,1,2,9,9,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,1,1,1,2,1,2,9,9,9,2,2,9,1,2,9,2,1,1,2,9,9,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,9,9,9,9,2,1,2,9,9,9,9,9,2,2,9,9,9,2,9,9,9,9,2,2,9,2,2,2,9,9,9,1,2,2,2,2,2,2,1,1,2,9,2,1,9,9,9,2,2,1,9,9,9,2,9,2,2,9,9,9,9,9,1,2,2,1,9,2,2,9,9,9,9
17,ANTIGONISH--GUYSBOROUGH,Nova Scotia,1914 - 1966,21,1949.06.27,2171,9ba196ec-8cc2-4586-a992-2ab0a7ae59a1,"KIRK, James Ralph",7586,0.6337,Liberal Party of Canada,Merchant,,0,4,,,,,,,,,,,,,9,2,2,1,1,1,2,1,2,2,9,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,9,9,9,1,1,1,1,2,1,2,2,1,9,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,2,9,9,2,2,2,1,2,9,9,9,9,9,9,9,2,2,2,2,2,9,9,2,2,9,2,2,2,9,9,9,9,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,9,9,9,1,2,9,1,1,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,2,9,9,2,1,2,1,9,2,2,2,1,2,2,9,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,9,9,9,1,2,2,2,1,1,1,2,2,2,1,2,2,2,9,2,2,2,2,2,1,1,1,1,9,9,1,2,2,9,2,2,2,2
454,MOUNT ROYAL,Quebec,1924 - 1966,21,1949.06.27,2201,9dabb150-bb52-445b-84d2-25d358e604a2,"MACNAUGHTON, Alan Aylesworth",21654,0.6383,Liberal Party of Canada,"Barrister and solicitor, lawyer",,0,1,,,,,,,,,,,,,9,9,2,9,1,1,2,1,9,9,9,9,9,2,2,1,1,1,1,9,1,2,2,2,9,9,9,9,9,2,1,2,2,9,9,9,9,2,9,2,2,1,2,9,9,2,9,9,9,9,2,9,9,2,2,2,2,9,9,9,1,2,9,9,9,9,9,9,9,2,2,2,2,2,2,9,9,9,9,2,9,9,2,2,9,9,2,9,9,9,2,9,9,9,9,9,2,9,2,2,9,2,2,1,9,9,2,9,9,9,9,1,1,9,2,1,2,1,1,9,2,1,2,2,9,2,2,2,1,1,2,1,2,9,9,9,2,9,2,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,2,9,9,2,2,2,2,2,9,1,9,9,2,2,2,2,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9,2,9,2,2,9,9,9,9,9,1,2,9,9,2,2,2,9,2,2,9
731,TIMISKAMING,Ontario,1933 - 1993,21,1949.06.27,2207,9e9a1a23-707a-4e20-97dc-caca9c8af253,"LITTLE, Walter",8528,0.4061,Liberal Party of Canada,Contractor,,0,4,,,,,,,,,,,,,2,9,2,1,9,1,2,1,2,2,9,9,1,2,2,1,1,1,1,9,1,2,9,2,2,2,1,9,2,2,1,2,9,1,1,1,1,2,1,2,2,1,2,2,9,2,2,2,2,2,2,2,2,2,2,9,2,9,9,9,1,2,2,2,1,2,9,9,2,2,2,2,2,2,2,2,2,2,1,2,9,9,2,2,2,2,2,2,1,2,2,9,9,9,2,1,2,9,2,2,9,2,2,1,2,1,2,9,1,2,2,1,1,9,2,1,2,1,1,1,2,1,2,9,2,2,2,2,1,1,2,1,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,2,2,2,2,2,9,9,9,9,9,9,1,1,2,2,2,1,9,9,2,2,9,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2
106,CAMROSE,Alberta,1924 - 1952,21,1949.06.27,2208,9e9e313f-4a1a-44dc-bea4-c0420d93659e,"BEYERSTEIN, Hilliard Harris William",7364,0.4687,Social Credit,Chiropractor,,0,1,,,,,,,,,,,,,1,1,9,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,9,2,2,1,1,1,1,2,2,2,1,1,9,9,9,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,9,9,9,9,9,9,9,2,1,9,2,1,2,2,1,2,2,1,1,1,9,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,9,1,2,2,2,1,1,1,1,1,1,2,1,2,9,1,1,1,2,1,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,9,9,9,9,9,9,9,1,1,1,1,1,9,9,9,1,1,1,1,2,9,9,9,9,9,9,2,1,1,1,2,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,2,2,2,9,9,2,9,1,1,9,9,9,9
614,RIMOUSKI,Quebec,1867 - 1980,21,1949.06.27-1950.07.25,2209,9ea559ad-4beb-4e15-9d33-3bf98265f437,"BELZILE, Gleason",11708,0.4838,Liberal Party of Canada,Notary,,0,2,,,1,,,,,,,Died in office: 1950.07.25,,,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,1,2,9,9,9,2,2,2,1,9,2,2,1,2,9,1,1,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
