Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H38S1V001,H38S1V002,H38S1V003,H38S1V004,H38S1V005,H38S1V006,H38S1V007,H38S1V008,H38S1V009,H38S1V010,H38S1V011,H38S1V012,H38S1V013,H38S1V014,H38S1V015,H38S1V016,H38S1V017,H38S1V018,H38S1V019,H38S1V020,H38S1V021,H38S1V022,H38S1V023,H38S1V024,H38S1V025,H38S1V026,H38S1V027,H38S1V028,H38S1V029,H38S1V030,H38S1V031,H38S1V032,H38S1V033,H38S1V034,H38S1V035,H38S1V036,H38S1V037,H38S1V038,H38S1V039,H38S1V040,H38S1V041,H38S1V042,H38S1V043,H38S1V044,H38S1V045,H38S1V046,H38S1V047,H38S1V048,H38S1V049,H38S1V050,H38S1V051,H38S1V052,H38S1V053,H38S1V054,H38S1V055,H38S1V056,H38S1V057,H38S1V058,H38S1V059,H38S1V060,H38S1V061,H38S1V062,H38S1V063,H38S1V064,H38S1V065,H38S1V066,H38S1V067,H38S1V068,H38S1V069,H38S1V070,H38S1V071,H38S1V072,H38S1V073,H38S1V074,H38S1V075,H38S1V076,H38S1V077,H38S1V078,H38S1V079,H38S1V080,H38S1V081,H38S1V082,H38S1V083,H38S1V084,H38S1V085,H38S1V086,H38S1V087,H38S1V088,H38S1V089,H38S1V090,H38S1V091,H38S1V092,H38S1V093,H38S1V094,H38S1V095,H38S1V096,H38S1V097,H38S1V098,H38S1V099,H38S1V100,H38S1V101,H38S1V102,H38S1V103,H38S1V104,H38S1V105,H38S1V106,H38S1V107,H38S1V108,H38S1V109,H38S1V110,H38S1V111,H38S1V112,H38S1V113,H38S1V114,H38S1V115,H38S1V116,H38S1V117,H38S1V118,H38S1V119,H38S1V120,H38S1V121,H38S1V122,H38S1V123,H38S1V124,H38S1V125,H38S1V126,H38S1V127,H38S1V128,H38S1V129,H38S1V130,H38S1V131,H38S1V132,H38S1V133,H38S1V134,H38S1V135,H38S1V136,H38S1V137,H38S1V138,H38S1V139,H38S1V140,H38S1V141,H38S1V142,H38S1V143,H38S1V144,H38S1V145,H38S1V146,H38S1V147,H38S1V148,H38S1V149,H38S1V150,H38S1V151,H38S1V152,H38S1V153,H38S1V154,H38S1V155,H38S1V156,H38S1V157,H38S1V158,H38S1V159,H38S1V160,H38S1V161,H38S1V162,H38S1V163,H38S1V164,H38S1V165,H38S1V166,H38S1V167,H38S1V168,H38S1V169,H38S1V170,H38S1V171,H38S1V172,H38S1V173,H38S1V174,H38S1V175,H38S1V176,H38S1V177,H38S1V178,H38S1V179,H38S1V180,H38S1V181,H38S1V182,H38S1V183,H38S1V184,H38S1V185,H38S1V186,H38S1V187,H38S1V188,H38S1V189,H38S1V190
818,WINDSOR WEST,Ontario,1966 - ,38,2004.06.04,3580,2347a7b8-8e45-4c51-bdc6-f6c32375ad50,"MASSE, Brian",20297,0.4597,New Democratic Party,parliamentarian,,0,2,,,,,,,,,,,,,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,9,9,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,9,1,1,1,1,1,1,1,1,1
1338,ANCASTER--DUNDAS--FLAMBOROUGH--WESTDALE,Ontario,2003 - ,38,2004.06.04,3584,25462882-024c-4190-8de2-9ec2e99c62d6,"POWERS, Russ",21935,0.3969,Liberal Party of Canada,laboratory technologist,,0,1,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,9,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2
1365,CHARLOTTETOWN,Prince Edward Island,2003 - ,38,2004.06.04,3589,2638c776-cef9-4724-9eab-a7c93e7e05d4,"MURPHY, Shawn",9175,0.4936,Liberal Party of Canada,parliamentarian,,0,2,,,1,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,9,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,9,9,9,9,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,9,9,9,9,2
1378,SAINT-MAURICE--CHAMPLAIN,Quebec,2003 - ,38,2004.06.04,3590,26877d0c-337c-43a6-b690-df4a1332d730,"GAGNON, Marcel",25918,0.5529,Bloc Quebecois,parliamentarian,,1,2,,,,,,,,,,,,,1,1,2,1,9,3,3,3,3,9,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,9,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,3,3,1,1,2,2,1,1,9,1,2,1,1,1,1,1,1,2,1,1
1362,RICHMOND HILL,Ontario,2003 - ,38,2004.06.04,3591,270eed77-cf5d-4c14-9ee8-2e8ad61fba99,"WILFERT, Bryon",27102,0.5848,Liberal Party of Canada,parliamentarian,,0,3,,,1,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,3,3,3,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,9,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,9,1,2,9,9,9,2,1,2,9,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,9,2,1,2,1,1,1,1,1,2,2,2
1288,SOUTHERN INTERIOR,British Columbia,2003 - 2004,38,2004.06.04,3592,2776efff-9dde-480e-952c-f73e3ae47719,"GOUK, Jim",16940,0.366,Conservative Party of Canada,parliamentarian,,0,4,,,,,,,,,,,,,9,9,9,9,1,1,2,2,2,9,9,9,2,1,2,1,1,2,2,1,1,2,1,1,9,9,9,9,9,9,1,9,1,2,1,2,1,2,1,9,2,1,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,1,2,1,9,9,9,9,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,9,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,9,1,1,2,9,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,2,2,2,2,1,9,9,2,2,1,1,1,1,9,1,2,1,9,2,2,1,1,2,1,1
1330,LANARK--FRONTENAC--LENNOX AND ADDINGTON,Ontario,2003 - ,38,2004.06.04,3593,27d8ca3d-1740-41b6-872b-6ceb646cdd31,"REID, Scott Jeffrey",27566,0.4877,Conservative Party of Canada,author/journalist,,0,2,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,9,1,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,9,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,9,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1
1387,ABITIBI--TEMISCAMINGUE,Quebec,2003 - ,38,2004.06.04,3596,29148565-faea-47de-84c2-0a1508963268,"LEMAY, Marc",25041,0.5766,Bloc Quebecois,lawyer,,1,1,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,9,9,9,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1
1000,COMPTON--STANSTEAD,Quebec,1996 - ,38,2004.06.04,3599,29c3150f-ae58-4ddc-a35e-89205be37868,"BONSANT, France",20450,0.467,Bloc Quebecois,assistant detail engineer,,1,1,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,9,9,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,3,3,3,3,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,9,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1
1069,THORNHILL,Ontario,1996 - ,38,2004.06.04,3600,2ae9adc0-dac3-47c2-a2e7-def538266229,"KADIS, Susan",28709,0.5458,Liberal Party of Canada,municipal councillor,,0,1,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,9,9,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,9,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2
1285,EDMONTON EAST,Alberta,2003 - ,38,2004.06.04,3610,301f6c15-065e-4781-87d0-5de83f5afc58,"GOLDRING, Peter",20224,0.4602,Conservative Party of Canada,parliamentarian,,0,3,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,9,9,9,9,9,9,9,1,1,2,1,1,1,2,2,2,2,1,9,1,1,1,9,9,9,9,1,2,2,1,9,9,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,9,9,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,9,1,2,1,1,2,2,1,1,2,1,1
317,JOLIETTE,Quebec,1966 - ,38,2004.06.04,3611,304b1fe9-f9e9-4b02-9c64-d72289e0422c,"PAQUETTE, Pierre A",30661,0.6342,Bloc Quebecois,economist,,1,2,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,9,9,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,9,1,2,1,1,1,1,1,1,2,1,1
1251,SAULT STE. MARIE,Ontario,1987 - ,38,2004.06.04,3612,30c0020c-4c7d-4d7c-b9c2-3328d22763cf,"MARTIN, Tony",16512,0.3829,New Democratic Party,community development,,0,1,,,,,,,,,Ireland,,,,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,9,9,9,9,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,9,9,1,1,1,1,9,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,9,9,9,9,9,9,9,9,9,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1
1058,SAINT-LAMBERT,Quebec,1996 - ,38,2004.06.04,3613,30f0da8d-8994-4b0d-bb4d-ba69824995c1,"KOTTO, Maka",22024,0.4884,Bloc Quebecois,artist,,1,1,,,,,,,,,Cameroon,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,9,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1
1250,SAANICH--GULF ISLANDS,British Columbia,1996 - ,38,2004.06.04,3616,3151867b-f11f-4956-810e-e62d19707c8b,"LUNN, Gary",22050,0.3458,Conservative Party of Canada,lawyer,,0,3,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,9,1,1,1,1,2,1,2,1,2,2,1,9,1,9,9,9,9,9,9,9,9,1,2,1,1,1,1,2,1,1,2,9,9,1,1,1,2,2,1,2,1,1,1,2,2,1,2,9,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,9,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,9,9,9,1
264,HALIFAX WEST,Nova Scotia,1976 - ,38,2004.06.04,3617,3176068f-62ee-4b2f-aacd-1131201c6db1,"REGAN, Geoff",19083,0.475,Liberal Party of Canada,lawyer,,0,3,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,9,9,9,9,9,9,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,9,9,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,9,9,9,9,2
1388,LOTBINIERE--CHUTES-DE-LA-CHAUDIERE,Quebec,2003 - ,38,2004.06.04,3618,31840941-1c1e-47a8-ae6c-c688d1a34ee3,"DESROCHERS, Odina",20245,0.4599,Bloc Quebecois,parliamentarian,,1,3,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,9,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,3,3,3,3,2,2,2,2,9,9,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,9,9,9,9,9,1,1,9,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,3,2,2,2,2,2,2,2,1,1,2,1,2,9,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1
971,TRINITY--SPADINA,Ontario,1987 - ,38,2004.06.04,3619,31e0a6a1-964c-4323-81ba-bfd66ece085d,"IANNO, Tony",23202,0.4355,Liberal Party of Canada,parliamentarian,,0,4,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,9,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2
944,QUEBEC,Quebec,1990 - ,38,2004.06.04,3620,3229bef4-413f-4512-8330-b6b72563e608,"GAGNON, Christiane",24373,0.5063,Bloc Quebecois,parliamentarian,,1,4,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,3,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1
62,BRANDON--SOURIS,Manitoba,1952 - ,38,2004.06.04,3622,33e7f16a-a1a5-405b-9c5e-8e6c095078ed,"TWEED, Merv",18209,0.5172,Conservative Party of Canada,business owner,,0,1,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,9,1,9,9,9,9,9,9,9,9,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1
940,PIERREFONDS--DOLLARD,Quebec,1987 - ,38,2004.06.04,3623,33f01de6-a8a5-46e8-9841-ddd44ed8ee73,"PATRY, Bernard",29601,0.6357,Liberal Party of Canada,physician,,1,4,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,9,9,9,9,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,9,9,9,9,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,9,2,1,2,1,1,1,1,1,2,2,2
1363,PICKERING--SCARBOROUGH EAST,Ontario,2003 - ,38,2004.06.04,3624,3414fb56-c9d7-4a95-8cef-87d72a864e04,"MCTEAGUE, Dan",27312,0.5698,Liberal Party of Canada,parliamentarian,,0,4,,,1,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,9,2,2,2,2,1,1,2,1,2,2,2,1,2,9,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,2,9,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2
1087,WESTMOUNT--VILLE-MARIE,Quebec,1996 - ,38,2004.06.04,3627,355f3edc-2f5f-4499-8f2d-1c0b533ab953,"ROBILLARD, Lucienne",22337,0.5584,Liberal Party of Canada,parliamentarian,,1,4,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,9,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2
1063,SIMCOE--GREY,Ontario,1996 - ,38,2004.06.04,3629,35c1a246-9b80-4b4b-b84e-9e4404c1421f,"GUERGIS, Helena",22496,0.4062,Conservative Party of Canada,policy advisor/small business person,,0,1,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,9,1,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,9,9,9,9,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,9,1,2,1,1,2,2,1,1,1,1,1
